perf_id,method_text,label
1557935,Doubles (5m),multiple_methods
1557954,Spliced Maximus (10m),multiple_methods
1557986,Spliced Surprise Major (4m),multiple_methods
1558015,Doubles (3m),multiple_methods
1558024,"672 Plain Bob Triples, 350 Grandsire Triples and Rounds and Call Changes",rounds_and_call_changes
1558036,"St Clement's College Bob Minor, Little Bob Minor and Plain Bob Minor",multiple_methods
1558039,Tolling,tolling
1558045,Tolling,tolling
1558053,General Ringing,general
1558060,Call Changes,call_changes
1558084,Rounds and Call Changes,rounds_and_call_changes
1558105,Rounds and Call Changes,rounds_and_call_changes
1558113,"Rounds, Call Changes, Plain Hunt, A Small Cure For Melancholy Singles",rounds_and_call_changes
1558123,Grandsire Triples and Call Changes,call_changes
1558129,Doubles (11m),multiple_methods
1558139,Call Changes,call_changes
1558156,Sark Doubles,unclassified
1558175,Doubles (3m),multiple_methods
1558178,"Rounds and Call Changes on 8, Plain Bob Doubles, Plain Hunt on 5, 7 and 8 Plain Bob Triples",rounds_and_call_changes
1558241,General Ringing,general
1558243,General Ringing,general
1558256,Call Changes,call_changes
1558266,St Clements Minor,unclassified
1558267,60 on 3rds Call Changes,call_changes
1558279,Doubles (4m),multiple_methods
1558280,General Ringing,general
1558286,Doubles (3m/v),multiple_methods
1558291,Doubles (7m),multiple_methods
1558309,"Uffington Bob, Union Bob and Uranus Doubles",multiple_methods
1558352,Doubles (10m),multiple_methods
1558359,Doubles (3m),multiple_methods
1558375,"Rounds, Call Changes, 100 Plain Bob Doubles, 120 Grandsire Doubles, Tolling",tolling
1558386,Doubles (2m/1v),multiple_methods
1558398,Rounds and Call Changes,rounds_and_call_changes
1558411,Double Bob and Plain Bob Minimus,unclassified
1558424,"Raise, Rounds / Firing, 224 Bristol, Rounds / Firing",rounds
1558428,Rounds and Call Changes,rounds_and_call_changes
1558445,Rounds and Call Changes on 6,rounds_and_call_changes
1558455,Crick Hybrid Major,unclassified
1558457,Tolling,tolling
1558461,General Ringing,general
1558464,Sixty on Thirds Call Changes,call_changes
1558465,General Ringing,general
1558466,General Ringing,general
1558467,Rounds and Firing,rounds
1558468,"Plain Hunt on 8, Rounds and Call Changes",rounds_and_call_changes
1558472,General Ringing,general
1558473,Call Changes,call_changes
1558475,Rounds and Call Changes,rounds_and_call_changes
1558476,General Ringing,general
1558499,Spliced Surprise Major (39m),multiple_methods
1558561,St Martin's Triples,unclassified
1558576,Spliced Plain Bob and Moriarty Little Bob Major,multiple_methods
1558597,Doubles (1p/12m/13v),multiple_methods
1558601,General Ringing,general
1558615,Spliced Plain Royal (10m),multiple_methods
1558727,Doubles (3m/v),multiple_methods
1558729,General Ringing: Call Changes,call_changes
1558803,Doubles (1p/10m),multiple_methods
1558804,Spliced Surprise Major (10m),multiple_methods
1558859,General Ringing,general
1558865,Ding Dong Doubles,unclassified
1558872,Rounds and Call Changes,rounds_and_call_changes
1558875,Rounds and Queens,rounds
1558934,"Rounds, Call Changes and Plain Bob Minimus",rounds_and_call_changes
1558940,General Ringing,general
1559059,Call Changes,call_changes
1559068,Spliced Treble Bob Minor (2m),multiple_methods
1559092,Doubles (6m/p),multiple_methods
1559134,General Ringing,general
1559136,General Ringing,general
1559139,Original and Grandsire Doubles,multiple_methods
1559141,Rounds To King's,rounds
1559145,Doubles (7m/v),multiple_methods
1559151,Call Changes,call_changes
1559183,"Rounds, Call Changes on 6 and 8, Kings, Plain Hunt on 5",rounds_and_call_changes
1559271,Spliced Surprise Major (14m),multiple_methods
1559311,Plain Minor (3m),multiple_methods
1559324,Spliced Major (23m),multiple_methods
1559345,Call Changes,call_changes
1559358,General Ringing,general
1559378,Tolling,tolling
1559394,General Ringing,general
1559399,Spliced Surprise Major (6m),multiple_methods
1559433,Rounds/call Changes/plain Hunting,rounds_and_call_changes
1559446,Tolling,tolling
1559457,Spliced Surprise Major (8m),multiple_methods
1559469,Plain Bob Singles and Call Changes,call_changes
1559481,Doubles (2m),multiple_methods
1559489,Methods and Call Changes,call_changes
1559496,"St Clements, Double, Plain and Little Bob Minor",multiple_methods
1559512,Doubles (3m),multiple_methods
1559537,Rounds and Queens,rounds
1559611,Doubles (42v),multiple_methods
1559612,Doubles (5m),multiple_methods
1559619,Surprise Minor (11m),multiple_methods
1559634,Spliced Surprise Major (4m),multiple_methods
1559643,Spliced Surprise Major (5m),multiple_methods
1559663,Spliced Maximus (10m),multiple_methods
1559679,Minor (7m),multiple_methods
1559697,Tolling,tolling
1559767,Rounds and Called Changes,rounds
1559772,Tolling,tolling
1559778,Hampreston Doubles,unclassified
1559781,"Rounds, Call Changes, Tolling",tolling
1559786,Tolling,tolling
1559792,Tolling,tolling
1559794,Call Changes,call_changes
1559796,"Grandsire Doubles, Call Changes and Tolling",tolling
1559797,"Call Changes, Rounds",rounds_and_call_changes
1559812,Rounds and Call Changes,rounds_and_call_changes
1559824,Ding Dong Doubles,unclassified
1559832,"Remembrance Service, Call Changes and Rounds",rounds_and_call_changes
1559833,Call Changes,call_changes
1559835,Call Changes,call_changes
1559858,General Ringing,general
1559864,Rounds and Call Changes,rounds_and_call_changes
1559866,Tolling 11 Times,tolling
1559873,Rounds and Call Changes,rounds_and_call_changes
1559874,Tolling,tolling
1559882,Rounds and Call Changes on 6 and 8 Plain Hunt on 7 Diminishing Rounds on 8 Whole Pull and Stand With Tenor Tolling,tolling
1559884,Call Changes,call_changes
1559894,Mixed Doubles (5m/1p),multiple_methods
1559918,Rounds and Set Changes,rounds
1559919,Half Muffled Rounds,rounds
1559931,Call Changes and Diminishing Rounds,rounds_and_call_changes
1559937,Call Changes,call_changes
1559939,Call Changes,call_changes
1559948,Tolling,tolling
1559949,Call Changes,call_changes
1559961,"Double, St Clements, Little and Plain Bob Minor",multiple_methods
1559965,Spliced Surprise Major (8m),multiple_methods
1560021,Spliced King's and Queen's Variation Triples Call Changes,call_changes
1560025,Peal No 1 Doubles Call Changes,call_changes
1560034,Rounds,rounds
1560062,Doubles (3m/1v),multiple_methods
1560088,Call Changes,call_changes
1560089,Doubles (3m),multiple_methods
1560107,Call Changes,call_changes
1560108,Rounds,rounds
1560115,Whole Pull Plain Bob Doubles,unclassified
1560120,Remembrance Day Doubles,unclassified
1560140,"Rounds, Queens and Tolling",tolling
1560142,General Ringing,general
1560162,Doubles (1p/5m),multiple_methods
1560165,Rounds and Call Changes,rounds_and_call_changes
1560167,General Ringing,general
1560169,Doubles (1p/5m),multiple_methods
1560171,Mixed Doubles and Call Changes,call_changes
1560182,Single Court Minimus,unclassified
1560183,Call Changes,call_changes
1560197,Doubles (11m),multiple_methods
1560201,General Ringing,general
1560205,Spliced Surprise Major (42m),multiple_methods
1560206,St Clements C Bob Minor,unclassified
1560224,Keysoe Doubles,unclassified
1560299,Call Changes,call_changes
1560345,Tolling,tolling
1560349,Birthday Doubles,unclassified
1560353,Tolling,tolling
1560358,Plain and Little Bob Minor,multiple_methods
1560399,"Plain Bob, Single Court Place Minimus and Call Changes",call_changes
1560400,Call Changes,call_changes
1560439,Call Changes To Roller Coaster,call_changes
1560449,Call Changes,call_changes
1560451,Call Changes,call_changes
1560454,Call Changes,call_changes
1560590,Plain Maximus (2m),multiple_methods
1560602,Spliced Plain Major (3m),multiple_methods
1560674,Call Changes,call_changes
1560693,Tolling,tolling
1560694,Tolling,tolling
1560720,Spliced Caters and Royal,multiple_methods
1560913,Surprise Minor (25m),multiple_methods
1560938,Doubles (4m/1p),multiple_methods
1560942,Doubles (5m/1p),multiple_methods
1561156,Gransdire Doubles,unclassified
1561184,Doubles (5m),multiple_methods
1561243,Rounds and Call Changes,rounds_and_call_changes
1561251,Spliced Surprise Major (8m),multiple_methods
1561274,General Ringing,general
1561292,Spliced Bob Fourteen (3m),multiple_methods
1561343,General Ringing,general
1561344,Doubles (1p/2m),multiple_methods
1561384,Doubles (32m/v/p),multiple_methods
1561432,False Minor,unclassified
1561437,Doubles (4m),multiple_methods
1561446,Minor (7m),multiple_methods
1561469,Minor (7m),multiple_methods
1561485,Doubles (14m),multiple_methods
1561498,Spliced Surprise Major (8m),multiple_methods
1561503,Plain Minor (3m),multiple_methods
1561542,Tolling,tolling
1561592,Call Changes,call_changes
1561608,Surprise Minor (10m),multiple_methods
1561668,Doubles (4m),multiple_methods
1561675,Plain and Little Bob Royal,multiple_methods
1561695,Clifford's Pleasure Doubles,unclassified
1561702,'call Changes',call_changes
1561704,Doubles (41m),multiple_methods
1561705,Doubles (11m),multiple_methods
1561720,Minor (7m),multiple_methods
1561732,"Doubles (1p,5m,5v)",multiple_methods
1561749,Reverse Bob Singles,unclassified
1561752,Plan Bob Singles,unclassified
1561753,Kent Treble Bob Singles,unclassified
1561755,Plain Bob Singles,unclassified
1561765,"Call Changes, Firing and Sonic Mapping",call_changes
1561810,Tolling,tolling
1561866,Doubles (1v/1m),multiple_methods
1561870,Call Changes,call_changes
1561877,Doubles (15m/v),multiple_methods
1561903,Spliced Plain Royal (3m),multiple_methods
1561907,"Doubles (10m,32v)",multiple_methods
1561913,Spliced Surprise Major (8m),multiple_methods
1562014,Kent and Oxford Treble Bob Major,multiple_methods
1562112,Spliced Bob Major (3m),multiple_methods
1562116,General Ringing For Evensong,general
1562134,10 P/m/V Doubles,unclassified
1562139,Spliced Surprise Major (7m),multiple_methods
1562167,Spliced Maximus (10m),multiple_methods
1562203,Rounds,rounds
1562470,St Cecilia Doubles,unclassified
1562524,Jacksdale Doubles,unclassified
1562541,General Ringing,general
1562549,Spliced Maximus (10m),multiple_methods
1562714,Spliced Surprise Minor (12m),multiple_methods
1562792,Spliced Surprise Major (7m),multiple_methods
1562795,Doubles (3m),multiple_methods
1562835,Minor (2m),multiple_methods
1562883,General Ringing,general
1562890,General Ringing,general
1563001,Tolling,tolling
1563076,"St Birinus Little, Little Bob and Bastow Little Bob Fourteen",unclassified
1563102,"Venus, Vennington and Valentine Doubles",multiple_methods
1563178,Plain Bob and Reverse Bob Singles,unclassified
1563326,Spliced Caters and Royal (7m/p),multiple_methods
1563590,General Ringing,general
1563621,Spliced Surprise Major (4m),multiple_methods
1563624,Rounds and Call Changes,rounds_and_call_changes
1563636,Tolling,tolling
1563638,Plain Hunt Minimus,unclassified
1563640,Rounds and Call Changes,rounds_and_call_changes
1563642,Rounds and Call Changes,rounds_and_call_changes
1563647,Rounds and Call Changes,rounds_and_call_changes
1563648,Tolling,tolling
1563654,General Ringing,general
1563660,Rounds and Call Changes,rounds_and_call_changes
1563663,Minimus (3m),multiple_methods
1563735,Rounds and Called Changes,rounds
1563742,Tolling,tolling
1563800,Doubles (2m),multiple_methods
1563840,Rounds and Call Changes,rounds_and_call_changes
1563972,Doubles (7m),multiple_methods
1564004,Doubles (3m),multiple_methods
1564029,Doubles (3m/p),multiple_methods
1564074,Doubles (5m),multiple_methods
1564087,Doubles (3m),multiple_methods
1564125,Dixon's Bob Minor,unclassified
1564143,Southrepps Doubles,unclassified
1564205,2 M Doubles,multiple_methods
1564230,Rounds,rounds
1564272,St Clements Minor,unclassified
1564301,Doubles (3m),multiple_methods
1564317,Doubles (8m/v/p),multiple_methods
1564379,General Ringing,general
1564597,St Simon Doubles,unclassified
1564622,Spliced Surprise Major (5m),multiple_methods
1564633,Plain Minor (7m),multiple_methods
1564649,Call Changes,call_changes
1564682,Differential Bob Doubles,unclassified
1564701,Spliced Minor (4m),multiple_methods
1564774,Doubles (2m/8v),multiple_methods
1564795,Spliced Bob Maximus (4m),multiple_methods
1564796,Spliced Surprise Major (8m),multiple_methods
1564808,Call Changes,call_changes
1564928,Minor (4m),multiple_methods
1565022,General Ringing,general
1565023,General Ringing,general
1565108,General Ringing,general
1565192,General Ringing and Firing,general
1565254,"Court Singles With A Cover, Single Court Place Minimus and Call Changes",call_changes
1565321,General Ringing,general
1565322,General Ringing,general
1565323,Doubles (4m/v),multiple_methods
1565328,Spliced Surprise Major (8m),multiple_methods
1565348,Call Changes,call_changes
1565351,Plain Hunt Doubles and Plain Bob Minor,multiple_methods
1565352,Plain Hunt Minimus and Doubles,multiple_methods
1565388,Spliced Surprise Major (5m),multiple_methods
1565400,Spliced Plain and Little Bob Major,multiple_methods
1565404,Spliced Surprise Major (8m),multiple_methods
1565423,Rounds and Call Changes,rounds_and_call_changes
1565440,Spliced Surprise Major (8m),multiple_methods
1565444,Rounds,rounds
1565452,Call Changes,call_changes
1565466,Doubles (2m/4v),multiple_methods
1565484,Singles (2m/1p),multiple_methods
1565485,Plain Bob and Grandsire Doubles and Call Changes,call_changes
1565535,Tolling 96 Blows,tolling
1565536,Tolling,tolling
1565538,99 Tolling,tolling
1565540,Rounds and Call Changes,rounds_and_call_changes
1565541,Rounds and Call Changes,rounds_and_call_changes
1565576,Doubles (8m/v/p),multiple_methods
1565603,St John Baptist Doubles,unclassified
1565651,Call Changes,call_changes
1565654,Spliced Cinques and Maximus (2m/p),multiple_methods
1565660,Doubles (11m),multiple_methods
1565744,Doubles (5m),multiple_methods
1565751,Rounds and Call Changes on 10,rounds_and_call_changes
1565788,Doubles (11m),multiple_methods
1565790,Doubles (4m/v),multiple_methods
1565807,Call Changes,call_changes
1565810,Doubles (4m),multiple_methods
1565878,Minimus (3m),multiple_methods
1565915,Doubles (4m/p),multiple_methods
1565987,"Rounds, Firing, Queens and Backwards",rounds
1566032,"Court Singles, Single Court Place Minimus and Call Changes",call_changes
1566217,Doubles (6m),multiple_methods
1566259,General Ringing,general
1566293,April Day Doubles,unclassified
1566306,Spliced Surprise Major (6m),multiple_methods
1566389,New Grandsire Bob Doubles,multiple_methods
1566629,Doubles (1p/3m),multiple_methods
1566728,Spliced Surprise Major (8m),multiple_methods
1566742,Spliced Surprise Major (8m),multiple_methods
1566747,Rounds and Call Changes,rounds_and_call_changes
1566754,Doubles (1p/5m),multiple_methods
1566789,Call Changes,call_changes
1566833,Plain and Little Bob Minor,multiple_methods
1566847,Doubles (1260m),multiple_methods
1566881,Spliced Little Bob Royal,multiple_methods
1566930,Singles and Minimus (4m/1p),multiple_methods
1566955,Spliced Plain and Little Bob Major,multiple_methods
1566969,Doubles (2m),multiple_methods
1566973,Christmas Tree Doubles,unclassified
1567012,Doubles (5m),multiple_methods
1567038,Spliced Surprise Minor (23m),multiple_methods
1567096,Rounds and Call Changes,rounds_and_call_changes
1567105,Spliced Plain Minor (3m),multiple_methods
1567114,Rounds and Call Changes,rounds_and_call_changes
1567118,Rounds and Call Changes,rounds_and_call_changes
1567147,Monster Major,unclassified
1567172,Spliced Triples and Major (8m),multiple_methods
1567249,Spliced Minor (3m),multiple_methods
1567341,Spliced Surprise Major (8m),multiple_methods
1567345,Call Changes,call_changes
1567358,Spliced Surprise Major (53m),multiple_methods
1567367,Doubles (17m/v),multiple_methods
